Iteration                Wall_Time                Samples                  Total_FPS                Test_Return              Test_Episode_Length      Test_Episodes            Train_Return             Train_Episode_Length     Train_Episodes           Loss                     Critic_Loss              Actor_Loss               Clip_Frac                Imp_Ratio                Action_Bound_Loss        Disc_Loss                Disc_Grad_Penalty        Disc_Agent_Acc           Disc_Demo_Acc            Disc_Agent_Logit         Disc_Demo_Logit          Disc_Logit_Loss          Disc_Weight_Decay        Adv_Mean                 Adv_Std                  Disc_Reward_Mean         Disc_Reward_Std          Collection_Time          Backward_Time            Exp_Prob                 
3800                     3.3605608994430964       498204672                10178.142621976229       226.51695251464844       299.852783203125         4096                     214.88702392578125       295.56085205078125       8351                     12.490301132202148       11.403295516967773       -0.0190055463463068      0.10477905720472336      1.0002182722091675       6.873661914141849e-05    0.2212022989988327       0.01737908460199833      0.9990127682685852       1.0                      -3.3014581203460693      2.2462852001190186       0.3884666860103607       366.363525390625         -0.792406439781189       3.4286789894104004       0.16623790562152863      0.17471949756145477      1.5729191303253174       1.0195891857147217       1.0                      
3825                     3.380609578622712        501481472                10183.440282029504       227.62452697753906       299.858642578125         4096                     215.8009490966797        296.0104064941406        8332                     12.264177322387695       11.178729057312012       -0.019996944814920425    0.08410950005054474      1.0002549886703491       7.680588169023395e-05    0.22108852863311768      0.017415331676602364     0.9991211295127869       1.0                      -3.3048553466796875      2.2490766048431396       0.38780876994132996      366.0595397949219        -0.8281831741333008      3.3948769569396973       0.16530828177928925      0.17326688766479492      1.5472099781036377       1.019566297531128        1.0                      
3850                     3.400480219523112        504758272                10177.60315413314        228.79537963867188       299.896240234375         4096                     217.13992309570312       296.2549743652344        8326                     12.204065322875977       11.119490623474121       -0.018404539674520493    0.094451904296875        1.000284194946289        6.834048690507188e-05    0.22059504687786102      0.017344972118735313     0.9990219473838806       1.0                      -3.3368709087371826      2.2518270015716553       0.38579288125038147      365.75213623046875       -0.8391480445861816      3.3809382915496826       0.16533613204956055      0.17646098136901855      1.5613136291503906       1.0205512046813965       1.0                      
3875                     3.4206585443019866       508035072                10103.536935438797       228.86195373535156       299.9389953613281        4096                     215.871826171875         295.7145080566406        8349                     12.074395179748535       10.992903709411621       -0.0194752998650074      0.09618835896253586      1.0002120733261108       7.298483978956938e-05    0.22019362449645996      0.017288239672780037     0.9987655878067017       1.0                      -3.3289058208465576      2.2529807090759277       0.3836260139942169       365.4442138671875        -0.8130816221237183      3.3561689853668213       0.1659736931324005       0.18113358318805695      1.5875844955444336       1.0205190181732178       1.0                      
3900                     3.440762908127573        511311872                10183.921697909194       228.03176879882812       299.9194641113281        4096                     216.98382568359375       296.34820556640625       8327                     12.133993148803711       11.054451942443848       -0.018351778388023376    0.0945587158203125       1.000501036643982        8.192849054466933e-05    0.2195783406496048       0.01725035347044468      0.998992919921875        1.0                      -3.339007616043091       2.2579474449157715       0.3825654089450836       365.1390686035156        -0.7602857947349548      3.3813228607177734       0.16536976397037506      0.17749089002609253      1.5528953075408936       1.0200300216674805       1.0                      
3925                     3.4609285372495653       514588672                10068.001537169332       228.7415771484375        299.869384765625         4096                     217.55148315429688       295.61163330078125       8351                     11.904768943786621       10.826057434082031       -0.01976003870368004     0.08381958305835724      1.000494360923767        8.213932596845552e-05    0.21969352662563324      0.017268788069486618     0.9990753531455994       1.0                      -3.3309504985809326      2.259719133377075        0.3824814260005951       364.83685302734375       -0.7819839119911194      3.3296375274658203       0.1661384552717209       0.17587639391422272      1.5819165706634521       1.0201067924499512       1.0                      
3950                     3.481158491373062        517865472                10168.173690064545       229.8343505859375        299.8623046875           4096                     216.59092712402344       295.7610778808594        8347                     11.820670127868652       10.750303268432617       -0.020087799057364464    0.09474792331457138      0.9999074339866638       7.498241757275537e-05    0.2180909961462021       0.01713208109140396      0.9989563226699829       1.0                      -3.3300464153289795      2.2598812580108643       0.3804851472377777       364.5278015136719        -0.785973310470581       3.3184075355529785       0.16217194497585297      0.17527338862419128      1.5616083145141602       1.0217139720916748       1.0                      
3975                     3.501305647558636        521142272                10174.1464909106         228.4913787841797        299.9048156738281        4096                     217.75828552246094       295.6972351074219        8353                     11.792147636413574       10.721216201782227       -0.0200180746614933      0.09374084323644638      1.0004385709762573       7.512138108722866e-05    0.21818983554840088      0.017205532640218735     0.9989471435546875       1.0                      -3.3328633308410645      2.2640044689178467       0.37979334592819214      364.22314453125          -0.7502681612968445      3.3192317485809326       0.16204971075057983      0.1735493391752243       1.6467268466949463       1.0202186107635498       1.0                      
4000                     3.5214172959989973       524419072                10060.3450333009         229.90594482421875       299.90576171875          4096                     217.05458068847656       295.8971862792969        8345                     12.051429748535156       10.9839506149292         -0.020828651264309883    0.10419769585132599      1.000481128692627        6.43386083538644e-05     0.21766184270381927      0.017165180295705795     0.9987716674804688       1.0                      -3.3381588459014893      2.264091730117798        0.37763839960098267      363.916259765625         -0.7572106122970581      3.3657474517822266       0.1611289381980896       0.17634208500385284      1.6302881240844727       1.0204746723175049       1.0                      
4025                     3.5417112963729434       527695872                10105.392455892841       229.7790069580078        299.8081359863281        4096                     217.01988220214844       295.06048583984375       8370                     11.476438522338867       10.406878471374512       -0.020530395209789276    0.0861663818359375       1.0002607107162476       7.64235810493119e-05     0.21801769733428955      0.017198769375681877     0.9986816644668579       1.0                      -3.341451644897461       2.27377986907959         0.377250999212265        363.6133728027344        -0.7602914571762085      3.2602486610412598       0.16384226083755493      0.17907002568244934      1.5845189094543457       1.020172357559204        1.0                      
4050                     3.5620386715067758       530972672                10095.545062363824       229.4042205810547        299.885498046875         4096                     216.56837463378906       295.34783935546875       8361                     12.013373374938965       10.94055461883545        -0.01946607045829296     0.09203033894300461      1.0004234313964844       6.446042243624106e-05    0.21845713257789612      0.017230551689863205     0.9987747073173523       1.0                      -3.3029918670654297      2.2704803943634033       0.37473639845848083      363.3060302734375        -0.7100202441215515      3.3484902381896973       0.16479994356632233      0.17750920355319977      1.5518646240234375       1.020143985748291        1.0                      
4075                     3.582084286676513        534249472                10144.303968293494       228.8838653564453        299.708251953125         4096                     218.6640625              296.02545166015625       8338                     11.884284973144531       10.81406307220459        -0.019891314208507538    0.08889617770910263      1.0004733800888062       6.447704072343186e-05    0.21802254021167755      0.0172561164945364       0.999194324016571        1.0                      -3.3026797771453857      2.272678852081299        0.3734433650970459       363.0019226074219        -0.7568631172180176      3.3343520164489746       0.16289106011390686      0.16999031603336334      1.4681618213653564       1.0197207927703857       1.0                      
4100                     3.6023102064927417       537526272                10139.863601196217       229.81390380859375       299.8205871582031        4096                     217.64370727539062       295.4582824707031        8360                     11.394852638244629       10.322417259216309       -0.02103518322110176     0.08966369926929474      0.9997599720954895       4.9941736506298184e-05   0.2186940461397171       0.017309127375483513     0.9988464713096619       1.0                      -3.304337739944458       2.2753677368164062       0.3714965283870697       362.6976013183594        -0.7357803583145142      3.256150245666504        0.16565966606140137      0.17751476168632507      1.5715875625610352       1.0198218822479248       1.0                      
4125                     3.6223236794604197       540803072                10242.11343506456        230.23858642578125       299.904296875            4096                     219.12380981445312       296.14154052734375       8324                     11.231084823608398       10.157832145690918       -0.01945064775645733     0.0988311767578125       1.0004993677139282       5.0665719754761085e-05   0.21854069828987122      0.017315544188022614     0.9993057250976562       1.0                      -3.3040523529052734      2.2792904376983643       0.37173521518707275      362.3991394042969        -0.7462136745452881      3.233767032623291        0.16576887667179108      0.17039556801319122      1.4772632122039795       1.019681692123413        1.0                      
4150                     3.6423838086922964       544079872                10211.861212586764       230.58230590820312       299.8552551269531        4096                     219.70803833007812       296.06658935546875       8340                     11.026961326599121       9.964335441589355        -0.02086665667593479     0.09103546291589737      1.0001579523086548       5.1058301323791966e-05   0.2166983187198639       0.017150048166513443     0.999072253704071        1.0                      -3.349496841430664       2.277517795562744        0.3694678544998169       362.0920104980469        -0.6954228281974792      3.1944949626922607       0.1609271764755249       0.17008458077907562      1.5360748767852783       1.0193712711334229       1.0                      
4175                     3.662483778728379        547356672                10274.267889072646       228.73989868164062       299.8791809082031        4096                     218.36642456054688       295.9886779785156        8332                     11.684122085571289       10.618029594421387       -0.020678265020251274    0.08893127739429474      1.000141978263855        5.434597915154882e-05    0.2173537313938141       0.017237475141882896     0.9991592764854431       1.0                      -3.3177928924560547      2.278728723526001        0.3678133189678192       361.7868347167969        -0.7805099487304688      3.298588991165161        0.16277718544006348      0.17039214074611664      1.4258038997650146       1.027693510055542        1.0                      
4200                     3.6824540354808173       550633472                10347.524526347663       229.42710876464844       299.8855285644531        4096                     218.6139373779297        295.7253112792969        8348                     11.650394439697266       10.593707084655762       -0.02121194265782833     0.08466339111328125      1.0003401041030884       5.1375642215134576e-05   0.21557942032814026      0.0170449148863554       0.9989517331123352       1.0                      -3.3398849964141846      2.2862823009490967       0.3651781976222992       361.4772644042969        -0.7519984841346741      3.2963790893554688       0.1610478013753891       0.17315874993801117      1.5068750381469727       1.0230355262756348       1.0                      
4225                     3.7024506569570965       553910272                10472.185595606281       230.78562927246094       299.8701171875           4096                     218.85610961914062       295.7727966308594        8338                     11.877470016479492       10.823824882507324       -0.01855027675628662     0.07463226467370987      1.0001286268234253       5.5271073506446555e-05   0.21443890035152435      0.016994060948491096     0.9991897940635681       1.0                      -3.3784306049346924      2.291513681411743        0.3652096092700958       361.17572021484375       -0.771041989326477       3.33404541015625         0.1581481695175171       0.16720378398895264      1.4566545486450195       1.02427077293396         1.0                      
4250                     3.722346532477273        557187072                10384.05395427487        230.8604278564453        299.8904113769531        4096                     218.33489990234375       295.9276428222656        8341                     12.873927116394043       11.815356254577637       -0.018925759941339493    0.09206390380859375      1.000198245048523        5.688519377144985e-05    0.21549896895885468      0.01700522005558014      0.9990585446357727       1.0                      -3.352299451828003       2.2892396450042725       0.3633119761943817       360.8695983886719        -0.8510478734970093      3.4764461517333984       0.16271793842315674      0.17290449142456055      1.5037918090820312       1.0225110054016113       1.0                      
4275                     3.7422730221350986       560463872                10379.334249222407       230.8323516845703        299.907958984375         4096                     218.9877471923828        296.1420593261719        8328                     11.085895538330078       10.032882690429688       -0.021086102351546288    0.09944611042737961      1.0001124143600464       6.057900100131519e-05    0.21481990814208984      0.017010776326060295     0.9991226196289062       1.0                      -3.3484413623809814      2.292818307876587        0.36170077323913574      360.56396484375          -0.6909999847412109      3.2084124088287354       0.16082210838794708      0.16946659982204437      1.5408813953399658       1.0276367664337158       1.0                      
4300                     3.7620037238465414       563740672                10435.686665818279       231.06796264648438       300.0                    4096                     220.5557098388672        296.4706726074219        8320                     11.87720775604248        10.819786071777344       -0.018691398203372955    0.11246795952320099      1.0003786087036133       5.084499207441695e-05    0.21522212028503418      0.017084592953324318     0.9991516470909119       1.0                      -3.3574817180633545      2.296109437942505        0.36053022742271423      360.2597961425781        -0.7677717804908752      3.331503391265869        0.16156403720378876      0.17264798283576965      1.5467188358306885       1.0293834209442139       1.0                      
4325                     3.7817696378628414       567017472                10452.994505272085       231.4770965576172        299.9844055175781        4096                     220.41355895996094       295.4825134277344        8351                     11.372925758361816       10.326287269592285       -0.021732425317168236    0.08446197956800461      1.0006545782089233       5.536693424801342e-05    0.21367402374744415      0.016980160027742386     0.9989609122276306       1.0                      -3.3846218585968018      2.3015472888946533       0.35975930094718933      359.95745849609375       -0.7493526935577393      3.250084400177002        0.1580137461423874       0.17143644392490387      1.5639197826385498       1.0227229595184326       1.0                      
4350                     3.8015773406293656       570294272                10478.126361341518       231.2701416015625        299.944580078125         4096                     220.59873962402344       296.30291748046875       8322                     11.619857788085938       10.565133094787598       -0.019907472655177116    0.09314575046300888      1.0002464056015015       5.1829945732606575e-05   0.21492652595043182      0.017080236226320267     0.9993011355400085       1.0                      -3.340869188308716       2.2959444522857666       0.35850873589515686      359.6548767089844        -0.7679257988929749      3.2963597774505615       0.16078853607177734      0.16722624003887177      1.436816692352295        1.0229482650756836       1.0                      
4375                     3.8211769324541094       573571072                10474.335261378152       232.3668670654297        299.876708984375         4096                     220.9147186279297        296.2858581542969        8316                     10.841475486755371       9.79454517364502         -0.020482564345002174    0.09106598049402237      1.000774621963501        5.2796352974837646e-05   0.21348260343074799      0.016927724704146385     0.999359130859375        1.0                      -3.3831799030303955      2.3029210567474365       0.3575645685195923       359.352783203125         -0.6988135576248169      3.1658809185028076       0.15939947962760925      0.16565100848674774      1.4323468208312988       1.0189869403839111       1.0                      
4400                     3.8409194962845907       576847872                10484.532743655247       232.2184295654297        299.94384765625          4096                     220.6875762939453        296.4098205566406        8321                     11.995556831359863       10.948946952819824       -0.020959654822945595    0.08839111775159836      1.000140905380249        4.367359360912815e-05    0.21351389586925507      0.01700804941356182      0.9992431998252869       1.0                      -3.373497724533081       2.3035688400268555       0.3561640679836273       359.0486755371094        -0.8032819032669067      3.3495981693267822       0.15771718323230743      0.16704101860523224      1.4570927619934082       1.0192310810089111       1.0                      
4425                     3.8605832496616577       580124672                10478.992570468074       233.76278686523438       299.96044921875          4096                     220.98155212402344       296.6588439941406        8308                     11.69884967803955        10.642951011657715       -0.01891837641596794     0.09986114501953125      1.0002410411834717       3.5824330552713946e-05   0.21496355533599854      0.017160939052700996     0.9992752075195312       1.0                      -3.3283653259277344      2.3026859760284424       0.3540804088115692       358.7426452636719        -0.7775535583496094      3.313897132873535        0.16102366149425507      0.16636373102664948      1.465883731842041        1.023979663848877        1.0                      
4450                     3.88037325349119         583401472                10188.241196215668       232.11734008789062       299.7995910644531        4096                     221.94883728027344       296.6415710449219        8316                     12.38003158569336        11.326974868774414       -0.0204384196549654      0.0967864990234375       1.0004075765609741       4.57958594779484e-05     0.21469925343990326      0.017090000212192535     0.9989166259765625       1.0                      -3.3598039150238037      2.2996790409088135       0.352062463760376        358.4379577636719        -0.8345324993133545      3.4189682006835938       0.1608816236257553       0.17432190477848053      1.5348777770996094       1.0203487873077393       1.0                      
4475                     3.9003981267081365       586678272                10130.710189051888       233.08657836914062       299.659912109375         4096                     221.70973205566406       295.8292541503906        8334                     10.974188804626465       9.925241470336914        -0.019763678312301636    0.09920654445886612      1.0002139806747437       5.189260627957992e-05    0.21374212205410004      0.017097925767302513     0.9991821646690369       1.0                      -3.3559882640838623      2.302781105041504        0.3519201874732971       358.1395568847656        -0.7435786724090576      3.190624237060547        0.15718640387058258      0.165146142244339        1.499682903289795        1.0207316875457764       1.0                      
4500                     3.9202977339426677       589955072                10107.676065636559       232.9815216064453        299.8535461425781        4096                     222.8264617919922        296.4399108886719        8317                     10.904300689697266       9.858513832092285        -0.020094817504286766    0.09452209621667862      1.0004507303237915       4.632866330211982e-05    0.21317589282989502      0.017016874626278877     0.9993042349815369       1.0                      -3.3594677448272705      2.3092780113220215       0.3508245050907135       357.8382873535156        -0.7432116270065308      3.1775400638580322       0.1582387387752533       0.1652531921863556       1.4817571640014648       1.0198349952697754       1.0                      
4525                     3.940332279536459        593231872                10239.733588474312       232.9522705078125        299.966552734375         4096                     221.75286865234375       296.6150207519531        8311                     11.00161075592041        9.949926376342773        -0.02046039141714573     0.0871429443359375       1.0003864765167236       6.609768752241507e-05    0.21442873775959015      0.017143432050943375     0.999340832233429        1.0                      -3.3571078777313232      2.3034770488739014       0.35003793239593506      357.53955078125          -0.7093812227249146      3.1951961517333984       0.15981808304786682      0.16577500104904175      1.5056202411651611       1.020580768585205        1.0                      
4550                     3.960205770002471        596508672                10355.337825653329       232.44264221191406       299.9814758300781        4096                     221.29180908203125       296.091552734375         8330                     10.684821128845215       9.642812728881836        -0.02015782706439495     0.10528106987476349      1.0004619359970093       5.0972565077245235e-05   0.21243338286876678      0.016951752826571465     0.9993087649345398       1.0                      -3.343564987182617       2.3175389766693115       0.34998080134391785      357.24102783203125       -0.6858142614364624      3.1432526111602783       0.1583043932914734       0.16427502036094666      1.423154354095459        1.0203807353973389       1.0                      
4575                     3.9802435617976717       599785472                10218.447823279877       232.7754669189453        299.9248352050781        4096                     222.0185089111328        296.0682067871094        8337                     10.753092765808105       9.713408470153809        -0.02098730020225048     0.09200286865234375      1.0001075267791748       6.164006481412798e-05    0.2121342271566391       0.0169223602861166       0.9989852905273438       1.0                      -3.3361294269561768      2.318920612335205        0.3484255373477936       356.9388732910156        -0.6929899454116821      3.153817892074585        0.1580977886915207       0.1686447113752365       1.5078785419464111       1.0208146572113037       1.0                      
4600                     4.000328953928418        603062272                10204.747179398728       233.3494873046875        299.868896484375         4096                     222.40628051757812       295.9814147949219        8334                     11.06540584564209        10.018798828125          -0.021115155890583992    0.08668670803308487      1.0004396438598633       5.538502227864228e-05    0.2135441154241562       0.017104918137192726     0.9991821646690369       1.0                      -3.344851016998291       2.310124158859253        0.3469458520412445       356.63800048828125       -0.6824589967727661      3.1958072185516357       0.15895487368106842      0.16595908999443054      1.5109515190124512       1.0210754871368408       1.0                      
4625                     4.020274126264784        606339072                10171.117626255907       234.02972412109375       299.869384765625         4096                     222.9944610595703        296.5309143066406        8317                     11.000203132629395       9.95777416229248         -0.02027720957994461     0.08519744873046875      1.0005320310592651       5.654398773913272e-05    0.21254144608974457      0.016973722726106644     0.9991852045059204       1.0                      -3.356161117553711       2.315479040145874        0.346314013004303        356.337890625            -0.7219827175140381      3.201096534729004        0.15858368575572968      0.16639450192451477      1.5194861888885498       1.0220301151275635       1.0                      
4650                     4.040336714519395        609615872                10154.559795908344       234.8333282470703        299.8620910644531        4096                     223.3732452392578        296.18359375             8330                     10.718294143676758       9.671187400817871        -0.019845006987452507    0.09298095852136612      1.0003682374954224       4.6592347644036636e-05   0.21339045464992523      0.017059268429875374     0.9991394281387329       1.0                      -3.3418052196502686      2.3113174438476562       0.3451133668422699       356.03790283203125       -0.748202919960022       3.1546616554260254       0.15979887545108795      0.16719913482666016      1.613527774810791        1.0218522548675537       1.0                      
4675                     4.060034326314926        612892672                10361.665982361023       234.37234497070312       299.8684387207031        4096                     223.8323211669922        297.1258850097656        8286                     10.458094596862793       9.42309284210205         -0.02088230848312378     0.08918609470129013      1.000511646270752        4.464510493562557e-05    0.21117685735225677      0.016896208748221397     0.9996490478515625       1.0                      -3.3567237854003906      2.3189923763275146       0.34479182958602905      355.7410888671875        -0.7108873724937439      3.1024043560028076       0.15562888979911804      0.15608644485473633      1.3477225303649902       1.0207538604736328       1.0                      
4700                     4.079990031388071        616169472                10284.228640182318       234.90196228027344       300.0                    4096                     223.21780395507812       296.05853271484375       8334                     11.124350547790527       10.08819580078125        -0.019531266763806343    0.09818115085363388      1.00023353099823         5.089892874821089e-05    0.2111370861530304       0.016887659206986427     0.9991424679756165       1.0                      -3.3536205291748047      2.324814796447754        0.34538063406944275      355.4458312988281        -0.7673059701919556      3.2156693935394287       0.15692272782325745      0.16524934768676758      1.5414574146270752       1.0209622383117676       1.0                      
4725                     4.099967854685254        619446272                10172.685197590408       233.11456298828125       299.9477844238281        4096                     223.94972229003906       296.55694580078125       8314                     11.891446113586426       10.856474876403809       -0.019878119230270386    0.08882446587085724      1.0004218816757202       6.112433038651943e-05    0.21096940338611603      0.01685488037765026      0.9991836547851562       1.0                      -3.376011371612549       2.321256399154663        0.343982070684433        355.1446228027344        -0.8399338126182556      3.3413643836975098       0.15614236891269684      0.16702161729335785      1.5145950317382812       1.0212888717651367       1.0                      
4750                     4.119944422178798        622723072                10303.45618567893        233.66668701171875       299.9302062988281        4096                     223.82908630371094       296.46588134765625       8312                     10.65207576751709        9.613106727600098        -0.019413286820054054    0.09512939304113388      1.0003925561904907       6.545028008986264e-05    0.21167603135108948      0.01693855971097946      0.9993530511856079       1.0                      -3.352337598800659       2.3177554607391357       0.342970073223114        354.845703125            -0.7054819464683533      3.144209384918213        0.1570567488670349       0.16358555853366852      1.4171204566955566       1.0208864212036133       1.0                      
4775                     4.139852178162998        625999872                10115.27452653058        235.13186645507812       299.9118957519531        4096                     224.44586181640625       296.26995849609375       8330                     11.607034683227539       10.570910453796387       -0.019822178408503532    0.09279175102710724      1.0005409717559814       6.053607285139151e-05    0.21118910610675812      0.016883838921785355     0.9989547729492188       1.0                      -3.3496720790863037      2.3249013423919678       0.34405025839805603      354.5531921386719        -0.7554849982261658      3.2922916412353516       0.15794359147548676      0.16841724514961243      1.660107135772705        1.020766258239746        1.0                      
4800                     4.159872780177328        629276672                10174.832287556097       235.94017028808594       299.9223937988281        4096                     223.3671875              296.3507995605469        8332                     11.485407829284668       10.461725234985352       -0.020095819607377052    0.0955810546875          1.0004854202270508       6.728749576723203e-05    0.2087557166814804       0.01665130816400051      0.9988495111465454       1.0                      -3.4101598262786865      2.330195903778076        0.34613046050071716      354.2640075683594        -0.7346900701522827      3.275020122528076        0.15287405252456665      0.1688377559185028       1.6276781558990479       1.0208961963653564       1.0                      
4825                     4.17982611073388         632553472                10232.000958587365       235.362060546875         299.8869934082031        4096                     224.17259216308594       296.5104064941406        8316                     11.581599235534668       10.550177574157715       -0.02004842646420002     0.08691558986902237      1.000377893447876        7.212802302092314e-05    0.21029384434223175      0.016843734309077263     0.9990234375             1.0                      -3.3745129108428955      2.3313660621643066       0.3472980260848999       353.9720153808594        -0.8103770017623901      3.28499436378479         0.15550462901592255      0.16701127588748932      1.5090391635894775       1.020688533782959        1.0                      
4850                     4.199895453651746        635830272                10082.827121243454       236.91734313964844       299.859619140625         4096                     224.86935424804688       296.17889404296875       8325                     11.35693073272705        10.331351280212402       -0.021343151107430458    0.09713592380285263      1.0007251501083374       7.054688467178494e-05    0.20938484370708466      0.016783500090241432     0.9992401003837585       1.0                      -3.3948581218719482      2.331779956817627        0.34725385904312134      353.67706298828125       -0.7361593842506409      3.2442564964294434       0.15342989563941956      0.16350246965885162      1.5298707485198975       1.0213110446929932       1.0                      
4875                     4.219907693001959        639107072                10141.97253400246        235.99520874023438       299.8730773925781        4096                     225.41244506835938       296.1047058105469        8333                     11.098947525024414       10.06528377532959        -0.019768649712204933    0.0953521728515625       1.00071120262146         6.640946230618283e-05    0.2106868326663971       0.016919482499361038     0.9991775751113892       1.0                      -3.374099016189575       2.3291051387786865       0.3464687764644623       353.38079833984375       -0.7250999808311462      3.218251943588257        0.15578871965408325      0.16475719213485718      1.5825169086456299       1.0208632946014404       1.0                      
4900                     4.23993889093399         642383872                10062.456193095788       234.61956787109375       299.7925109863281        4096                     225.12940979003906       296.0131530761719        8334                     10.875739097595215       9.844642639160156        -0.021249225363135338    0.08676757663488388      1.0009077787399292       5.12807528139092e-05     0.21046963334083557      0.01691914163529873      0.9989975094795227       1.0                      -3.363980531692505       2.33429217338562         0.34644684195518494      353.0872497558594        -0.7441381216049194      3.1745448112487793       0.15584620833396912      0.1682502180337906       1.613112449645996        1.0214650630950928       1.0                      
4925                     4.2598033889797          645660672                10206.238541898807       236.18516540527344       299.8437805175781        4096                     224.74496459960938       296.4411315917969        8328                     10.961981773376465       9.927626609802246        -0.021139150485396385    0.09841308742761612      1.000692367553711        4.93526276841294e-05     0.2110988348722458       0.016927242279052734     0.9989349246025085       1.0                      -3.3388631343841553      2.330993890762329        0.3449569344520569       352.791748046875         -0.7351894974708557      3.1883347034454346       0.15855824947357178      0.16912120580673218      1.512699842453003        1.020920753479004        1.0                      
4950                     4.279733925263087        648937472                10183.983010017137       234.94712829589844       299.9031066894531        4096                     225.34002685546875       296.48089599609375       8326                     11.509819984436035       10.476293563842773       -0.018774552270770073    0.08067779988050461      1.0005587339401245       5.1358856580918655e-05   0.2104605734348297       0.01691928505897522      0.9990707635879517       1.0                      -3.35490083694458        2.335005760192871        0.34468770027160645      352.4984436035156        -0.7635643482208252      3.2759170532226562       0.157001331448555        0.16730067133903503      1.5688142776489258       1.0201632976531982       1.0                      
4975                     4.299833173751831        652214272                10174.550011349662       236.64059448242188       299.929443359375         4096                     224.4019775390625        296.125244140625         8332                     10.892608642578125       9.868952751159668        -0.019586604088544846    0.09720764309167862      1.0004560947418213       6.069536539143883e-05    0.20864832401275635      0.016793280839920044     0.9992386102676392       1.0                      -3.359367847442627       2.3418405055999756       0.3442075252532959       352.2049255371094        -0.6885236501693726      3.192730188369751        0.15288856625556946      0.1593674272298813       1.5659043788909912       1.0201516151428223       1.0                      
5000                     4.319792814585898        655491072                10226.951539142256       237.5428009033203        299.919189453125         4096                     225.10919189453125       296.1846618652344        8325                     10.20012092590332        9.181166648864746        -0.020192814990878105    0.09287872165441513      1.0001968145370483       6.0509508330142125e-05   0.2078298181295395       0.016682829707860947     0.9993820190429688       1.0                      -3.38386607170105        2.3480539321899414       0.3442021608352661       351.91192626953125       -0.656564474105835       3.062120199203491        0.15331386029720306      0.15930944681167603      1.5308167934417725       1.0198931694030762       1.0                      
5025                     4.339663113686774        658767872                10209.55664358121        235.90884399414062       299.8833312988281        4096                     226.53671264648438       296.9350280761719        8308                     10.696383476257324       9.678085327148438        -0.020511550828814507    0.09131622314453125      1.0005186796188354       3.9880815165815875e-05   0.20776204764842987      0.016717633232474327     0.999102771282196        1.0                      -3.391200304031372       2.3512661457061768       0.34530574083328247      351.62353515625          -0.7370576858520508      3.1461565494537354       0.1529620885848999       0.1633833944797516       1.5401406288146973       1.0209860801696777       1.0                      
5050                     4.359641094009081        662044672                10100.485751300359       237.37265014648438       299.916015625            4096                     226.17391967773438       296.3339538574219        8326                     11.108509063720703       10.092635154724121       -0.021384842693805695    0.10414581745862961      1.0005477666854858       5.7817007473204285e-05   0.2074514478445053       0.016647081822156906     0.9991058707237244       1.0                      -3.379159927368164       2.3522450923919678       0.34417998790740967      351.33001708984375       -0.6679762601852417      3.209460735321045        0.15371888875961304      0.1619347631931305       1.6444966793060303       1.0211117267608643       1.0                      
5075                     4.3796487713522385       665321472                10253.882396608105       236.50209045410156       299.9768371582031        4096                     225.93661499023438       296.3671569824219        8320                     10.535311698913574       9.514166831970215        -0.019979918375611305    0.09515839070081711      1.000527262687683        4.818510569748469e-05    0.2082248032093048       0.016820741817355156     0.9991073608398438       1.0                      -3.4070851802825928      2.3483664989471436       0.3444382846355438       351.0392761230469        -0.7058296799659729      3.129324436187744        0.15219566226005554      0.16221125423908234      1.5127382278442383       1.0193228721618652       1.0                      
5100                     4.399688952498966        668598272                10137.580754736242       236.52996826171875       299.7978820800781        4096                     225.36834716796875       296.4902648925781        8322                     10.2235746383667         9.207395553588867        -0.020570149645209312    0.09428558498620987      1.0005614757537842       6.0787257098127156e-05   0.2073497772216797       0.01669280044734478      0.9989563226699829       1.0                      -3.3726518154144287      2.354947805404663        0.3433372676372528       350.7439880371094        -0.6573512554168701      3.068131685256958        0.1524682343006134       0.1637035757303238       1.609520673751831        1.0197832584381104       1.0                      
5125                     4.4194659608602525       671875072                10260.780534649417       236.49063110351562       299.82763671875          4096                     226.1782684326172        297.0693054199219        8300                     10.610249519348145       9.592758178710938        -0.02039749175310135     0.08476104587316513      1.000686526298523        6.630576535826549e-05    0.2075776308774948       0.016739921644330025     0.9993347525596619       1.0                      -3.3716351985931396      2.3549020290374756       0.34268274903297424      350.4501953125           -0.7066649198532104      3.1382830142974854       0.15272334218025208      0.1602421998977661       1.4805009365081787       1.0208806991577148       1.0                      
5150                     4.4393233144945565       675151872                10369.270652133935       237.42901611328125       299.957763671875         4096                     226.44976806640625       296.8583679199219        8302                     10.93466854095459        9.912508964538574        -0.01948338933289051     0.09113464504480362      1.0005601644515991       7.066036778269336e-05    0.20832858979701996      0.016816560178995132     0.999359130859375        1.0                      -3.3951594829559326      2.3485987186431885       0.33975353837013245      350.1504821777344        -0.7210590839385986      3.1882941722869873       0.1536046266555786       0.1595439314842224       1.4740912914276123       1.0196070671081543       1.0                      
